"","colnames.base_estacionaria.","tipo","test"
"426","IPCA...geral...índice..dez..1993...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Sistema.Nacional.de.Índices.de.Preços.ao.Consumidor..IBGE.SNIPC....PRECOS12_IPCA12",0,1
"427","IPCA...artigos.de.residência...var.......a.m.....Instituto.Brasileiro.de.Geografia.e.Estatística..Sistema.Nacional.de.Índices.de.Preços.ao.Consumidor..IBGE.SNIPC....PRECOS12_IPCAAR12",3,0
"428","IPCA...despesas.pessoais...var.......a.m.....Instituto.Brasileiro.de.Geografia.e.Estatística..Sistema.Nacional.de.Índices.de.Preços.ao.Consumidor..IBGE.SNIPC....PRECOS12_IPCACD12",1,0
"429","IPCA...comunicação...var.......a.m.....Instituto.Brasileiro.de.Geografia.e.Estatística..Sistema.Nacional.de.Índices.de.Preços.ao.Consumidor..IBGE.SNIPC....PRECOS12_IPCACO12",3,0
"430","IPCA...educação..leitura.e.papelaria...var.......a.m.....Instituto.Brasileiro.de.Geografia.e.Estatística..Sistema.Nacional.de.Índices.de.Preços.ao.Consumidor..IBGE.SNIPC....PRECOS12_IPCAED12",3,0
"431","Preço.médio...recebido.pelo.agricultor...suínos...comuns...kg...PR...R....Secretaria.da.Agricultura.e.do.Abastecimento.do.Estado.do.Paraná..Departamento.de.Economia.Rural..Seab.PR....DERAL12_PRSUC12",0,1
"432","Produção.física...alimentos...índice..média.1989...100........Associação.Brasileira.das.Indústrias.da.Alimentação..Levantamento.Abia.Brasil..Abia....ABIA12_ALIM12",0,1
"433","Produção...gás.natural...média...qde....Metro.cúbico...Agência.Nacional.do.Petróleo..ANP....ANP12_PDGASN12",0,1
"434","Produção...petróleo...média...qde..dia...Barril...Agência.Nacional.do.Petróleo..ANP....ANP12_PDPET12",0,1
"435","Produção...aço.bruto...Tonelada...Instituto.Brasileiro.de.Siderurgia..Informe.Estatístico..IBS.IE....IBSIE12_QSCAB12",0,1
"436","Produção...ferro.gusa...Tonelada...Instituto.Brasileiro.de.Siderurgia..Informe.Estatístico..IBS.IE....IBSIE12_QSCFG12",0,1
"437","Produção...laminados...Tonelada...Instituto.Brasileiro.de.Siderurgia..Informe.Estatístico..IBS.IE....IBSIE12_QSCL12",0,1
"438","Produção...cimento...qde....Tonelada...Sindicato.Nacional.da.Indústria.do.Cimento..SNIC....SNIC12_QSCC12",0,1
"439","Produção..fertilizantes...qde....Tonelada...Associação.Nacional.para.Difusão.de.Adubos..Anda....ANDA12_PFERTILIZ12",0,1
"440","Geração.de.energia.elétrica...termo.nuclear...qde....GWh...Operador.Nacional.do.Sistema.Elétrico..ONS....ONS12_NUCL12",0,1
"441","Produção.industrial...bens.de.consumo.duráveis...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBCDN12",0,1
"442","Produção.industrial...bens.de.consumo...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBCTN12",0,1
"443","Produção.industrial...bens.de.consumo...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBCTNAS12",0,1
"444","Produção.industrial...bens.de.capital...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBKN12",0,1
"445","Produção.industrial...bens.de.capital...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBKNAS12",0,1
"446","Produção.industrial...bebidas...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN212",0,1
"447","Produção.industrial...artigos.do.vestuário.e.acessórios...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN512",0,1
"448","Expedição.de.caixas..acessórios.e.chapas...papelão.ondulado...qde....Tonelada...Associação.Brasileira.do.Papelão.Ondulado..Boletim.Informativo..ABPO.Boletim....ABPO12_PAPEL12",0,1
"449","Abate...bois...peso.das.carcaças...qde....Tonelada...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABPEBO12",0,1
"450","Abate...bovinos...peso.das.carcaças...qde....Tonelada...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABPEBV12",0,1
"451","Abate...frangos...peso.das.carcaças...qde....Tonelada...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABPEFR12",0,1
"452","Abate...suínos...peso.das.carcaças...qde....Tonelada...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABPESU12",0,1
"453","Abate...vacas...peso.das.carcaças...qde....Tonelada...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABPEVA12",0,1
"454","Abate...bois...qde....Cabeça...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABQUBO12",0,1
"455","Abate...bovinos...qde....Cabeça...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABQUBV12",0,1
"456","Abate...frangos...qde....Cabeça...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABQUFR12",0,1
"457","Abate...suínos...qde....Cabeça...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABQUSU12",0,1
"458","Abate...vacas...qde....Cabeça...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABQUVA12",0,1
"459","Abate...novilhos...peso.das.carcaças...qde....Tonelada...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABPENO12",0,1
"460","Abate...novilhos...qde....Cabeça...Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Trimestral.do.Abate.de.Animais..IBGE.Coagro....ABATE12_ABQUNO12",0,1
"461","Geração.de.energia.elétrica...hidráulica...qde....GWh...Operador.Nacional.do.Sistema.Elétrico..ONS....ONS12_HIDR12",0,1
"462","Geração.de.energia.elétrica...térmica.convencional...qde....GWh...Operador.Nacional.do.Sistema.Elétrico..ONS....ONS12_CONV12",0,1
"463","Produção.industrial...coque..deriv..petróleo.e.biocombustíveis...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1012",0,1
"464","Produção.industrial...equip..de.info...eletrônicos.e.ópticos...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1812",0,1
"465","Produção.industrial...couros..artigos.para.viagem.e.calçados...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN612",0,1
"466","Produção.industrial...indústrias.extrativas...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIEMN12",0,1
"467","Produção.industrial...indústrias.extrativas...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIEMNAS12",0,1
"468","Produção.industrial...indústria.geral...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN12",0,1
"469","Produção.industrial...limpeza..cosméticos..perfumaria.e.higiene...quantum...índice..média.2012..100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1112",0,1
"470","Produção.industrial...indústria.geral...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGSNAS12",0,1
"471","Produção.industrial...indústrias.de.transformação...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIITN12",0,1
"472","Produção.industrial...indústrias.de.transformação...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIITNAS12",0,1
"473","Produção.industrial...metalurgia...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1612",0,1
"474","Produção.industrial...máquinas.e.equipamentos...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN2012",0,1
"475","Produção.industrial...máquinas..aparelhos.e.materiais.elétricos...quantum...índice..média.2012..100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1912",0,1
"476","Produção.industrial...móveis...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN2312",0,1
"477","Produção.industrial...outros.produtos.químicos...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1212",0,1
"478","Produção.industrial...outros.equipamentos.de.transporte...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN2212",0,1
"479","Produção.industrial...produtos.alimentícios...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN112",0,1
"480","Produção.industrial...produtos.de.borracha.e.material.plástico...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1412",0,1
"481","Produção.industrial...produtos.de.minerais.não.metálicos...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1512",0,1
"482","Produção.industrial...produtos.de.metal..exceto.máq..e.equip....quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1712",0,1
"483","Produção.industrial...produtos.diversos...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN2412",0,1
"484","Produção.industrial...produtos.do.fumo...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN312",0,0
"485","Produção.industrial...produtos.de.madeira...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN712",0,1
"486","Utilização.da.capacidade.instalada...indústria.........Confederação.Nacional.da.Indústria...CNI12_NUCAP12",0,1
"487","Produção.industrial...produtos.farmoquímicos.e.farmacêuticos...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN1312",0,1
"488","Produção.industrial...veículos.auto...reboques.e.carrocerias...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN2112",0,1
"489","Produção.industrial...produtos.têxteis...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN412",0,1
"490","Utilização.da.capacidade...indústria...extrativa.mineral...média.........Federação.das.Indústrias.do.Estado.de.Minas.Gerais..Fiemg....FIEMG12_CUTIND12",0,1
"491","Produção.industrial...bens.de.consumo.duráveis...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBCDNAS12",0,1
"492","Produção.industrial...bens.intermediários...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBIN12",0,1
"493","Produção.industrial...bens.intermediários...quantum...índice.dessaz...média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIBINAS12",0,1
"494","Produção.industrial...bens.de.consumo.semi.e.não.duráveis...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QICNDN12",0,1
"495","Produção.industrial...bens.de.consumo.semi.e.não.duráveis...quantum...índice.dessaz.média.2012..100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QICNDNAS12",0,1
"496","Produção.industrial...celulose..papel.e.produtos.de.papel...quantum...índice..média.2012...100........Instituto.Brasileiro.de.Geografia.e.Estatística..Pesquisa.Industrial.Mensal...Produção.Física..IBGE.PIM.PF....PIMPFN12_QIIGN812",0,1
"497","Utilização.da.capacidade.instalada...indústria...SP.........Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_NUCI12",0,1
"498","Utilização.da.capacidade.instalada...indústria...dessaz..........Confederação.Nacional.da.Indústria...CNI12_NUCAPD12",0,1
"499","Utilização.da.capacidade.instalada...indústria...RJ.........Federação.das.Indústrias.do.Estado.do.Rio.de.Janeiro..Assessoria.de.Pesquisas.Econômicas..Firjan....FIRJAN12_NUCIRJ12",0,1
"500","Rendimento.médio...real...assalariados...trabalho.principal...índice..média.2000...100....RMSP.......Fundação.Sistema.Estadual.de.Análise.de.Dados..Pesquisa.de.Emprego.e.Desemprego..Seade.PED....SEADE12_SIRMRA12",0,1
"501","Folha.de.pagamentos...média...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_FPNM12",0,1
"502","Folha.de.pagamentos...real...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_FPR12",0,1
"503","Folha.de.pagamentos...real...média...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_FPRM12",0,1
"504","Folha.de.pagamentos...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_TFPN12",0,1
"505","Salário.nominal...médio...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_SNM12",0,1
"506","Salário.real...médio...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_SRM12",0,1
"507","Salário.nominal...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_TSN12",0,1
"508","Salário.real...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_TSR12",0,1
"509","Salário.mínimo.real...R...do.último.mês....Instituto..de.Pesquisa.Econômica.Aplicada.IPEA....GAC12_SALMINRE12",0,1
"510","Salário.nominal...na.produção...indústria...índice..média.2006...100....SP.......Federação.e.Centro.das.Indústrias.do.Estado.de.São.Paulo..Levantamento.de.Conjuntura..Fiesp....FIESP12_SNP12",0,1
"511","Salário.mínimo...paridade.do.poder.de.compra..PPC....US....Instituto..de.Pesquisa.Econômica.Aplicada.IPEA....GAC12_SALMINDOL12",0,1
"512","Salário.mínimo...R....Ministério.do.Trabalho.e.Emprego..MTE....MTE12_SALMIN12",0,1
"513","bage.DirecaoVento",2,0
"514","bage.VelocidadeVentoMedia",0,1
"515","bage.VelocidadeVentoMaximaMedia",0,1
"516","bage.InsolacaoTotal",0,1
"517","bage.NebulosidadeMedia",0,1
"518","bage.PrecipitacaoTotal",0,0
"519","bage.PressaoMedia",0,1
"520","bage.TempMaximaMedia",0,1
"521","bage.TempCompensadaMedia",0,1
"522","bage.TempMinimaMedia",0,1
"523","bage.UmidadeRelativaMedia",0,1
"524","bom_jesus.DirecaoVento",2,0
"525","bom_jesus.VelocidadeVentoMedia",0,1
"526","bom_jesus.VelocidadeVentoMaximaMedia",0,1
"527","bom_jesus.NebulosidadeMedia",0,1
"528","bom_jesus.PrecipitacaoTotal",0,0
"529","bom_jesus.PressaoMedia",0,1
"530","bom_jesus.TempMaximaMedia",0,1
"531","bom_jesus.TempCompensadaMedia",0,1
"532","bom_jesus.TempMinimaMedia",0,1
"533","caxias.DirecaoVento",2,1
"534","caxias.VelocidadeVentoMedia",0,1
"535","caxias.VelocidadeVentoMaximaMedia",0,1
"536","caxias.InsolacaoTotal",0,1
"537","caxias.NebulosidadeMedia",0,1
"538","caxias.PrecipitacaoTotal",0,0
"539","caxias.PressaoMedia",0,1
"540","caxias.TempMinimaMedia",0,1
"541","cruz_alta.PrecipitacaoTotal",0,0
"542","encruzilhada_do_sul.DirecaoVento",2,1
"543","encruzilhada_do_sul.InsolacaoTotal",0,1
"544","encruzilhada_do_sul.NebulosidadeMedia",0,1
"545","encruzilhada_do_sul.PrecipitacaoTotal",0,0
"546","encruzilhada_do_sul.PressaoMedia",0,1
"547","encruzilhada_do_sul.TempMaximaMedia",0,1
"548","encruzilhada_do_sul.TempCompensadaMedia",0,1
"549","encruzilhada_do_sul.TempMinimaMedia",0,1
"550","encruzilhada_do_sul.UmidadeRelativaMedia",0,1
"551","passo_fundo.DirecaoVento",2,0
"552","passo_fundo.VelocidadeVentoMedia",0,1
"553","passo_fundo.VelocidadeVentoMaximaMedia",0,1
"554","passo_fundo.InsolacaoTotal",0,1
"555","passo_fundo.NebulosidadeMedia",0,1
"556","passo_fundo.PrecipitacaoTotal",0,0
"557","passo_fundo.PressaoMedia",0,1
"558","passo_fundo.TempMaximaMedia",0,1
"559","passo_fundo.TempCompensadaMedia",0,1
"560","passo_fundo.TempMinimaMedia",0,1
"561","passo_fundo.UmidadeRelativaMedia",0,1
"562","porto_alegre.DirecaoVento",2,1
"563","porto_alegre.VelocidadeVentoMedia",0,1
"564","porto_alegre.VelocidadeVentoMaximaMedia",0,1
"565","porto_alegre.NebulosidadeMedia",0,1
"566","porto_alegre.PrecipitacaoTotal",0,0
"567","porto_alegre.TempMaximaMedia",0,1
"568","porto_alegre.TempCompensadaMedia",0,1
"569","porto_alegre.TempMinimaMedia",0,1
"570","porto_alegre.UmidadeRelativaMedia",0,1
"571","santa_maria.NebulosidadeMedia",0,1
"572","santa_maria.PrecipitacaoTotal",0,0
"573","santa_maria.TempMaximaMedia",0,1
"574","santa_maria.TempCompensadaMedia",0,1
"575","santa_maria.TempMinimaMedia",0,1
"576","santa_maria.UmidadeRelativaMedia",0,1
"577","santa_vitoria_do_palmar.DirecaoVento",2,0
"578","santa_vitoria_do_palmar.InsolacaoTotal",0,1
"579","santa_vitoria_do_palmar.NebulosidadeMedia",0,1
"580","santa_vitoria_do_palmar.PrecipitacaoTotal",0,0
"581","santa_vitoria_do_palmar.TempMaximaMedia",0,1
"582","santa_vitoria_do_palmar.TempCompensadaMedia",0,1
"583","santa_vitoria_do_palmar.TempMinimaMedia",0,1
"584","santa_vitoria_do_palmar.UmidadeRelativaMedia",0,1
"585","sao_luiz_gonzaga.DirecaoVento",0,1
"586","sao_luiz_gonzaga.VelocidadeVentoMedia",0,1
"587","sao_luiz_gonzaga.VelocidadeVentoMaximaMedia",0,1
"588","sao_luiz_gonzaga.InsolacaoTotal",0,1
"589","sao_luiz_gonzaga.NebulosidadeMedia",0,1
"590","sao_luiz_gonzaga.PrecipitacaoTotal",0,0
"591","sao_luiz_gonzaga.PressaoMedia",0,1
"592","sao_luiz_gonzaga.TempMaximaMedia",0,1
"593","sao_luiz_gonzaga.TempCompensadaMedia",0,1
"594","sao_luiz_gonzaga.TempMinimaMedia",0,1
"595","sao_luiz_gonzaga.UmidadeRelativaMedia",0,1
"596","torres.DirecaoVento",2,0
"597","torres.VelocidadeVentoMedia",0,1
"598","torres.VelocidadeVentoMaximaMedia",0,1
"599","torres.NebulosidadeMedia",0,1
"600","torres.PrecipitacaoTotal",0,0
"601","torres.TempMaximaMedia",0,1
"602","torres.UmidadeRelativaMedia",0,1
"603","uruguaiana.DirecaoVento",0,0
"604","uruguaiana.VelocidadeVentoMedia",0,1
"605","uruguaiana.VelocidadeVentoMaximaMedia",0,1
"606","uruguaiana.NebulosidadeMedia",0,1
"607","uruguaiana.PrecipitacaoTotal",0,0
"608","uruguaiana.TempMaximaMedia",0,1
"609","uruguaiana.TempCompensadaMedia",0,1
"610","uruguaiana.TempMinimaMedia",0,1
"611","uruguaiana.UmidadeRelativaMedia",0,1
"612","emprego_industria_fiergs",0,1
"613","horas_trabalhadas_fiergs",0,1
"614","uso_cap_ins_fiergs",0,1
"615","faturamentoreal_industria_fiergs",0,1
"616","compras_industriais_fiergs",0,1
"617","indicador_industrial_fiergs",0,1
"618","agri_pecu_imp",0,1
"619","producao_florestal_imp",0,0
"620","pesca_aquicultura_imp",2,1
"621","carvao_imp",2,0
"622","petroleo_gas_imp",2,0
"623","minerais_metal_imp",2,0
"624","minerais_n_metalicos_imp",0,0
"625","alimentos_imp",0,1
"626","bebidas_imp",0,1
"627","tabaco_imp",0,0
"628","texteis_imp",0,1
"629","vestuario_imp",0,0
"630","couro_calc_imp",0,1
"631","madeira_imp",0,1
"632","celulose_imp",0,1
"633","impressao_gravacao_imp",0,0
"634","coque_petroleo_bio_imp",0,1
"635","quimic_imp",0,1
"636","farmaquim_imp",0,0
"637","borracha_plast_imp",0,1
"638","min_n_met_imp",0,1
"639","metalurgia_imp",0,1
"640","produtos_metal_imp",0,1
"641","informatica_imp",0,1
"642","maq_eq_ele_imp",0,1
"643","maq_eq_imp",0,1
"644","veiculos_imp",0,1
"645","outros_transporte_imp",0,0
"646","moveis_imp",0,1
"647","prod_diversos_imp",0,1
"648","eletricidade_gas_imp",2,0
"649","coleta_residuos_imp",2,1
"650","edicao_impressao_imp",2,0
"651","cinemato_imp",2,0
"652","arqui_eng_imp",2,0
"653","ativ_pro_cienti_imp",2,0
"654","artistic_imp",2,0
"655","outros_imp",2,0
"656","total_extrativa_imp",0,0
"657","total_ind_transform_imp",0,1
"658","total_ind_imp",0,1
"659","total_imp",0,1
"660","agri_pecu_exp",0,0
"661","producao_florestal_exp",0,0
"662","pesca_aquicultura_exp",2,1
"663","carvao_exp",2,0
"664","petroleo_gas_exp",2,0
"665","minerais_metal_exp",2,0
"666","minerais_n_metalicos_exp",0,1
"667","alimentos_exp",0,1
"668","bebidas_exp",0,1
"669","tabaco_exp",0,0
"670","texteis_exp",0,1
"671","vestuario_exp",0,1
"672","couro_calc_exp",0,1
"673","madeira_exp",0,1
"674","celulose_exp",0,1
"675","impressao_gravacao_exp",0,1
"676","coque_petroleo_bio_exp",0,0
"677","quimic_exp",0,1
"678","farmaquim_exp",2,0
"679","borracha_plast_exp",0,1
"680","min_n_met_exp",0,1
"681","metalurgia_Exp",0,0
"682","produtos_metal_exp",0,1
"683","informatica_exp",0,1
"684","maq_eq_ele_exp",0,1
"685","maq_eq_exp",0,1
"686","veiculos_exp",0,1
"687","outros_transporte_exp",0,0
"688","moveis_exp",0,1
"689","prod_diversos_exp",0,1
"690","eletricidade_gas_exp",2,0
"691","coleta_residuos_exp",2,0
"692","cinemato_exp",2,0
"693","arqui_eng_exp",2,0
"694","ativ_pro_cienti_exp",2,0
"695","trans_espec_exp",0,1
"696","artistic_exp",2,0
"697","outros_exp",2,0
"698","total_extrativa_exp",0,0
"699","total_ind_transform_exp",0,1
"700","total_ind_exp",0,1
"701","total_exp",0,1
"702","volume_varejo_rs",0,1
"703","populacao_rs",0,1
"704","desemprego_rs",0,1
"705","ocupado_emprego",0,1
"706","ocupado_rendimento_medio",0,1
"707","ass_emprego",0,1
"708","ass_rendimento_real",0,1
"709","RESIDENCIAL_AES",0,1
"710","COMERCIAL_AES",0,1
"711","INDUSTRIAL_AES",0,1
"712","RURAL_AES",0,0
"713","SERVIÇOS_PUBLICOS_AES",0,1
"714","OUTROS_AES",0,1
"715","TOTAL_AES",0,1
"716","RESIDENCIAL_CEEE",0,1
"717","COMERCIAL_CEEE",0,1
"718","INDUSTRIAL_CEEE",0,1
"719","RURAL_CEEE",0,0
"720","SERVIÇOS_PUBLICOS_CEEE",0,1
"721","OUTROS_CEEE",0,1
"722","TOTAL_CEEE",0,1
"723","RESIDENCIAL_RGE",0,1
"724","COMERCIAL_RGE",0,1
"725","INDUSTRIAL_RGE",0,1
"726","RURAL_RGE",0,1
"727","SERVIÇOS_PUBLICOS_RGE",0,1
"728","OUTROS_RGE",0,1
"729","TOTAL_RGE",0,1
"730","INPC.0.IBGE",0,1
"731","INCC.0.FGV",0,1
"732","IGP0M.0.FGV",0,1
"733","IGP0DI.0.FGV",0,1
"734","IPCA.0.IBGE",0,1
"735","PRODUÇÃO.ANIMAL.E.EXTRAÇÃO.VEGETAL",0,1
"736","INDÚSTRIA.EXTRATIVA.MINERAL",0,1
"737","INDÚSTRIA.DE.TRANSFORMAÇÃO",0,1
